customer_id,identity_segment,engagement_tier,age,income,cost_preference,preferred_price_tier,group_size,explore_prob,preferred_rest_type,order_frequency_days,base_churn_hazard,location
1005888,Student,power_user,21,15811,280.0,Budget,2,0.35,Cafe,1.4,0.01,Kaggadasapura
1005889,Couple,trial_only,32,52452,1143.0,Premium,1,0.3,Pub,6.0,0.15,Marathahalli
1005890,Student,regular,22,10858,355.0,Budget,2,0.35,Quick Bites,10.1,0.03,Brigade Road
1005891,Food Explorer,regular,31,59078,297.0,Budget,2,0.7,Bar,10.2,0.03,BTM
1005892,Family,occasional,35,168136,762.0,Mid-range,4,0.15,Fine Dining,27.5,0.06,Whitefield
1005893,Office Worker,regular,28,41110,566.0,Mid-range,1,0.2,Casual Dining,1.6,0.03,Brigade Road
1005894,Couple,occasional,32,119697,1840.0,Premium,2,0.3,Fine Dining,12.6,0.06,Marathahalli
1005895,Student,occasional,20,13678,191.0,Budget,2,0.35,Bakery,6.8,0.06,Bellandur
1005896,Couple,trial_only,36,96336,1299.0,Premium,2,0.3,Microbrewery,10.1,0.15,Brigade Road
1005897,Student,regular,23,25173,285.0,Budget,1,0.35,Quick Bites,10.6,0.03,Lavelle Road
1005898,Couple,regular,37,106087,1170.0,Premium,2,0.3,Lounge,6.3,0.03,BTM
1005899,Office Worker,power_user,23,77983,371.0,Budget,2,0.2,Casual Dining,2.3,0.01,Ulsoor
1005900,Student,occasional,23,16352,360.0,Budget,1,0.35,Cafe,24.4,0.06,Sarjapur Road
1005901,Couple,regular,41,124280,1411.0,Premium,1,0.3,Pub,5.5,0.03,Jayanagar
1005902,Student,regular,23,20092,502.0,Mid-range,2,0.35,Quick Bites,2.4,0.03,Brookefield
1005903,Student,trial_only,18,21132,194.0,Budget,2,0.35,Quick Bites,4.4,0.15,Sahakara Nagar
1005904,Couple,trial_only,42,81983,676.0,Mid-range,1,0.3,Lounge,27.3,0.15,Kalyan Nagar
1005905,Office Worker,trial_only,31,89813,655.0,Mid-range,1,0.2,Casual Dining,8.3,0.15,Kalyan Nagar
1005906,Couple,power_user,42,132455,1184.0,Premium,1,0.3,Cafe,2.0,0.01,JP Nagar
1005907,Family,occasional,48,115547,709.0,Mid-range,5,0.15,Casual Dining,10.6,0.06,Old Airport Road
1005908,Family,regular,51,149211,838.0,Mid-range,4,0.15,Food Court,12.3,0.03,HSR
1005909,Office Worker,regular,25,84942,311.0,Budget,1,0.2,Delivery,2.0,0.03,New BEL Road
1005910,Student,regular,21,17097,330.0,Budget,1,0.35,Dessert Parlor,7.9,0.03,Commercial Street
1005911,Food Explorer,trial_only,35,66089,580.0,Mid-range,1,0.7,Food Truck,30.0,0.15,Frazer Town
1005912,Student,occasional,22,29056,386.0,Budget,1,0.35,Quick Bites,14.9,0.06,Indiranagar
1005913,Office Worker,regular,37,47029,536.0,Mid-range,1,0.2,Food Court,7.7,0.03,Koramangala 7th Block
1005914,Office Worker,occasional,36,35636,544.0,Mid-range,3,0.2,Quick Bites,11.1,0.06,Domlur
1005915,Office Worker,trial_only,23,65714,469.0,Budget,1,0.2,Cafe,37.8,0.15,BTM
1005916,Family,power_user,27,84308,1121.0,Premium,6,0.15,Fine Dining,0.2,0.01,Whitefield
1005917,Couple,trial_only,37,108670,1373.0,Premium,2,0.3,Cafe,37.3,0.15,JP Nagar
1005918,Couple,regular,31,60638,1040.0,Premium,1,0.3,Fine Dining,13.0,0.03,Banashankari
1005919,Couple,regular,31,97843,957.0,Mid-range,3,0.3,Fine Dining,28.0,0.03,HSR
1005920,Office Worker,trial_only,39,44295,380.0,Budget,3,0.2,Cafe,90.4,0.15,Whitefield
1005921,Office Worker,power_user,24,61720,509.0,Mid-range,1,0.2,Cafe,1.0,0.01,Shivajinagar
1005922,Student,occasional,21,15655,193.0,Budget,1,0.35,Quick Bites,10.4,0.06,Ulsoor
1005923,Family,power_user,31,90156,831.0,Mid-range,2,0.15,Dessert Parlor,2.0,0.01,Koramangala 7th Block
1005924,Office Worker,occasional,23,84034,367.0,Budget,1,0.2,Cafe,41.8,0.06,HSR
1005925,Family,occasional,33,177840,549.0,Mid-range,3,0.15,Cafe,42.8,0.06,Koramangala 5th Block
1005926,Student,trial_only,20,18185,213.0,Budget,4,0.35,Quick Bites,51.8,0.15,HSR
1005927,Couple,trial_only,34,114561,1193.0,Premium,2,0.3,Lounge,23.6,0.15,Koramangala 5th Block
1005928,Couple,occasional,27,85522,1429.0,Premium,2,0.3,Fine Dining,11.7,0.06,JP Nagar
1005929,Couple,regular,40,67019,997.0,Mid-range,1,0.3,Cafe,13.8,0.03,Bellandur
1005930,Student,regular,20,12493,134.0,Budget,2,0.35,Quick Bites,3.2,0.03,Jayanagar
1005931,Food Explorer,occasional,32,111241,1389.0,Premium,1,0.7,Irani Cafe,24.8,0.06,BTM
1005932,Student,occasional,21,11649,389.0,Budget,1,0.35,Dessert Parlor,3.7,0.06,Lavelle Road
1005933,Office Worker,power_user,33,59520,543.0,Mid-range,1,0.2,Casual Dining,1.2,0.01,Lavelle Road
1005934,Student,trial_only,21,15484,430.0,Budget,1,0.35,Bakery,75.3,0.15,Marathahalli
1005935,Office Worker,regular,28,75623,459.0,Budget,1,0.2,Delivery,9.2,0.03,St. Marks Road
1005936,Family,power_user,37,76145,773.0,Mid-range,3,0.15,Cafe,2.3,0.01,City Market
1005937,Student,trial_only,21,24421,408.0,Budget,1,0.35,Quick Bites,21.7,0.15,Marathahalli
1005938,Office Worker,occasional,23,50676,585.0,Mid-range,1,0.2,Casual Dining,3.5,0.06,Kalyan Nagar
1005939,Family,occasional,46,122509,923.0,Mid-range,4,0.15,Food Court,12.8,0.06,Cunningham Road
1005940,Couple,regular,33,68604,1465.0,Premium,1,0.3,Cafe,19.4,0.03,New BEL Road
1005941,Family,regular,30,74020,552.0,Mid-range,2,0.15,Casual Dining,5.5,0.03,JP Nagar
1005942,Family,occasional,21,81380,749.0,Mid-range,3,0.15,Fine Dining,4.3,0.06,Koramangala 6th Block
1005943,Student,regular,20,24412,436.0,Budget,1,0.35,Quick Bites,0.9,0.03,Bellandur
1005944,Couple,occasional,32,114754,1441.0,Premium,1,0.3,Lounge,6.2,0.06,Indiranagar
1005945,Student,regular,23,32615,183.0,Budget,1,0.35,Food Court,7.9,0.03,Banashankari
1005946,Office Worker,regular,34,86527,397.0,Budget,2,0.2,Casual Dining,3.1,0.03,BTM
1005947,Student,power_user,20,28815,423.0,Budget,1,0.35,Dessert Parlor,2.0,0.01,Koramangala 5th Block
1005948,Family,regular,24,61497,891.0,Mid-range,3,0.15,Cafe,12.8,0.03,HSR
1005949,Office Worker,regular,27,72214,468.0,Budget,1,0.2,Cafe,4.1,0.03,Jalahalli
1005950,Family,occasional,53,144667,842.0,Mid-range,6,0.15,Casual Dining,31.4,0.06,Koramangala 5th Block
1005951,Office Worker,occasional,25,72372,442.0,Budget,1,0.2,Cafe,6.0,0.06,Lavelle Road
1005952,Office Worker,regular,34,69552,398.0,Budget,1,0.2,Cafe,7.0,0.03,Domlur
1005953,Office Worker,occasional,32,71256,367.0,Budget,1,0.2,Quick Bites,12.8,0.06,Brigade Road
1005954,Student,regular,19,24626,381.0,Budget,1,0.35,Food Court,3.5,0.03,BTM
1005955,Office Worker,regular,38,67170,474.0,Budget,3,0.2,Casual Dining,6.2,0.03,Brookefield
1005956,Family,trial_only,34,143076,941.0,Mid-range,3,0.15,Cafe,73.7,0.15,Koramangala 4th Block
1005957,Office Worker,occasional,34,32606,505.0,Mid-range,1,0.2,Cafe,12.9,0.06,Banashankari
1005958,Student,occasional,18,22717,413.0,Budget,2,0.35,Dessert Parlor,24.4,0.06,Koramangala 6th Block
1005959,Family,regular,54,75332,891.0,Mid-range,4,0.15,Casual Dining,6.5,0.03,Jayanagar
1005960,Office Worker,regular,23,85615,532.0,Mid-range,1,0.2,Cafe,1.0,0.03,East Bangalore
1005961,Student,occasional,20,34745,313.0,Budget,2,0.35,Quick Bites,7.3,0.06,Richmond Road
1005962,Student,occasional,24,13955,224.0,Budget,1,0.35,Quick Bites,6.0,0.06,Frazer Town
1005963,Office Worker,occasional,34,83492,427.0,Budget,2,0.2,Quick Bites,1.4,0.06,Koramangala 6th Block
1005964,Office Worker,trial_only,35,58413,509.0,Mid-range,1,0.2,Casual Dining,35.2,0.15,BTM
1005965,Family,regular,31,140685,936.0,Mid-range,3,0.15,Cafe,4.1,0.03,Sarjapur Road
1005966,Student,trial_only,23,26326,416.0,Budget,2,0.35,Quick Bites,3.6,0.15,Koramangala 1st Block
1005967,Couple,occasional,44,61764,1062.0,Premium,2,0.3,Cafe,3.0,0.06,Bannerghatta Road
1005968,Office Worker,regular,34,84522,473.0,Budget,2,0.2,Food Court,10.1,0.03,Electronic City
1005969,Family,power_user,27,136877,774.0,Mid-range,1,0.15,Casual Dining,1.1,0.01,Shivajinagar
1005970,Couple,occasional,43,98744,1687.0,Premium,2,0.3,Cafe,8.9,0.06,Domlur
1005971,Office Worker,regular,23,66889,488.0,Budget,1,0.2,Delivery,6.3,0.03,Domlur
1005972,Student,occasional,24,34425,332.0,Budget,1,0.35,Cafe,39.2,0.06,Sarjapur Road
1005973,Office Worker,occasional,23,68843,446.0,Budget,1,0.2,Casual Dining,41.4,0.06,Residency Road
1005974,Food Explorer,occasional,23,92519,544.0,Mid-range,2,0.7,Bar,15.3,0.06,Whitefield
1005975,Food Explorer,occasional,22,110129,238.0,Budget,2,0.7,Microbrewery,16.1,0.06,Koramangala 5th Block
1005976,Student,occasional,19,27481,199.0,Budget,1,0.35,Dessert Parlor,10.4,0.06,Banashankari
1005977,Couple,occasional,40,64294,1254.0,Premium,2,0.3,Cafe,23.0,0.06,Koramangala 8th Block
1005978,Office Worker,trial_only,30,79093,455.0,Budget,1,0.2,Cafe,4.3,0.15,Kalyan Nagar
1005979,Student,power_user,18,32494,315.0,Budget,1,0.35,Quick Bites,2.0,0.01,Bommanahalli
1005980,Family,trial_only,32,148070,988.0,Mid-range,3,0.15,Casual Dining,27.9,0.15,Bellandur
1005981,Office Worker,power_user,40,39141,459.0,Budget,1,0.2,Delivery,3.6,0.01,Bannerghatta Road
1005982,Office Worker,regular,32,61358,415.0,Budget,1,0.2,Food Court,4.6,0.03,Old Airport Road
1005983,Couple,occasional,40,55404,1137.0,Premium,3,0.3,Lounge,38.3,0.06,Sarjapur Road
1005984,Office Worker,power_user,27,76357,474.0,Budget,1,0.2,Cafe,4.0,0.01,JP Nagar
1005985,Family,regular,38,174865,724.0,Mid-range,2,0.15,Fine Dining,8.0,0.03,BTM
1005986,Office Worker,regular,37,32144,556.0,Mid-range,1,0.2,Quick Bites,4.3,0.03,Whitefield
1005987,Student,occasional,22,12725,299.0,Budget,1,0.35,Cafe,7.1,0.06,BTM
1005988,Office Worker,occasional,23,85966,475.0,Budget,2,0.2,Cafe,34.0,0.06,RT Nagar
1005989,Food Explorer,power_user,33,103982,396.0,Budget,1,0.7,Microbrewery,0.8,0.01,Koramangala 5th Block
1005990,Office Worker,occasional,37,79389,556.0,Mid-range,1,0.2,Cafe,13.2,0.06,Koramangala 5th Block
1005991,Student,regular,18,15212,415.0,Budget,1,0.35,Quick Bites,1.3,0.03,Frazer Town
1005992,Family,trial_only,34,136519,527.0,Mid-range,2,0.15,Fine Dining,26.5,0.15,Basaveshwara Nagar
1005993,Food Explorer,regular,34,106302,700.0,Mid-range,2,0.7,Pop Up,9.1,0.03,Koramangala 5th Block
1005994,Food Explorer,occasional,22,45500,573.0,Mid-range,1,0.7,Food Court,24.4,0.06,JP Nagar
1005995,Family,occasional,45,94047,857.0,Mid-range,2,0.15,Casual Dining,48.8,0.06,Jayanagar
1005996,Office Worker,occasional,38,47695,495.0,Budget,1,0.2,Quick Bites,7.0,0.06,Koramangala 1st Block
1005997,Family,trial_only,38,124990,353.0,Budget,2,0.15,Fine Dining,47.6,0.15,BTM
1005998,Couple,regular,33,75363,1428.0,Premium,1,0.3,Lounge,5.9,0.03,BTM
1005999,Couple,occasional,26,84194,1534.0,Premium,1,0.3,Fine Dining,30.3,0.06,BTM
1006000,Couple,regular,39,75702,1567.0,Premium,3,0.3,Lounge,5.2,0.03,Langford Town
1006001,Office Worker,occasional,39,33817,356.0,Budget,1,0.2,Food Court,7.4,0.06,MG Road
1006002,Student,regular,24,26803,298.0,Budget,1,0.35,Quick Bites,19.0,0.03,St. Marks Road
1006003,Family,regular,39,136639,692.0,Mid-range,3,0.15,Fine Dining,13.2,0.03,Banaswadi
1006004,Student,power_user,18,31904,147.0,Budget,1,0.35,Quick Bites,2.3,0.01,Koramangala 8th Block
1006005,Student,regular,20,24403,250.0,Budget,2,0.35,Quick Bites,3.6,0.03,Bannerghatta Road
1006006,Office Worker,trial_only,27,70898,342.0,Budget,1,0.2,Casual Dining,13.4,0.15,Rajajinagar
1006007,Family,occasional,20,103105,867.0,Mid-range,1,0.15,Casual Dining,21.7,0.06,"Varthur Main Road, Whitefield"
1006008,Couple,regular,26,88876,711.0,Mid-range,1,0.3,Fine Dining,14.7,0.03,Brigade Road
1006009,Couple,occasional,36,91240,906.0,Mid-range,3,0.3,Lounge,20.2,0.06,Rajajinagar
1006010,Couple,occasional,26,146924,1044.0,Premium,1,0.3,Fine Dining,17.0,0.06,Infantry Road
1006011,Couple,regular,24,97247,1431.0,Premium,1,0.3,Cafe,2.8,0.03,Basavanagudi
1006012,Family,regular,54,163510,1356.0,Premium,7,0.15,Dessert Parlor,1.7,0.03,BTM
1006013,Student,occasional,22,18016,324.0,Budget,1,0.35,Beverage Shop,5.1,0.06,Kammanahalli
1006014,Family,regular,49,142250,594.0,Mid-range,5,0.15,Casual Dining,9.5,0.03,HSR
1006015,Student,occasional,19,16852,246.0,Budget,1,0.35,Bakery,8.2,0.06,Nagawara
1006016,Student,regular,20,19937,353.0,Budget,1,0.35,Food Court,3.1,0.03,Old Airport Road
1006017,Student,power_user,22,31472,192.0,Budget,2,0.35,Quick Bites,2.5,0.01,Jayanagar
1006018,Couple,occasional,39,118383,1529.0,Premium,2,0.3,Fine Dining,33.9,0.06,Banashankari
1006019,Family,occasional,33,118352,855.0,Mid-range,2,0.15,Casual Dining,3.2,0.06,Yeshwantpur
1006020,Food Explorer,trial_only,39,72640,569.0,Mid-range,1,0.7,Fine Dining,20.5,0.15,Jayanagar
1006021,Food Explorer,regular,35,103976,179.0,Budget,2,0.7,Confectionery,8.0,0.03,Brookefield
1006022,Couple,occasional,28,65518,1476.0,Premium,2,0.3,Cafe,2.0,0.06,Jayanagar
1006023,Student,trial_only,18,31219,239.0,Budget,2,0.35,Cafe,48.5,0.15,Brigade Road
1006024,Couple,occasional,24,111884,1246.0,Premium,2,0.3,Cafe,23.2,0.06,Kumaraswamy Layout
1006025,Couple,trial_only,42,82897,1153.0,Premium,1,0.3,Fine Dining,25.7,0.15,Electronic City
1006026,Couple,trial_only,42,119810,725.0,Mid-range,2,0.3,Pub,13.4,0.15,BTM
1006027,Student,trial_only,21,34777,282.0,Budget,1,0.35,Dessert Parlor,124.1,0.15,Brigade Road
1006028,Student,trial_only,23,18732,203.0,Budget,1,0.35,Bakery,27.8,0.15,Jayanagar
1006029,Food Explorer,occasional,38,71453,437.0,Budget,1,0.7,Casual Dining,2.3,0.06,Cunningham Road
1006030,Student,occasional,19,33233,335.0,Budget,1,0.35,Cafe,7.4,0.06,Rajajinagar
1006031,Office Worker,trial_only,40,50663,520.0,Mid-range,1,0.2,Quick Bites,25.6,0.15,Banaswadi
1006032,Office Worker,trial_only,31,81256,448.0,Budget,1,0.2,Casual Dining,3.9,0.15,Malleshwaram
1006033,Student,regular,21,32493,229.0,Budget,2,0.35,Cafe,2.6,0.03,RT Nagar
1006034,Student,regular,19,24571,248.0,Budget,3,0.35,Quick Bites,2.5,0.03,Indiranagar
1006035,Food Explorer,regular,34,46571,434.0,Budget,2,0.7,Food Truck,5.2,0.03,BTM
1006036,Couple,trial_only,37,56023,559.0,Mid-range,1,0.3,Fine Dining,9.4,0.15,Richmond Road
1006037,Food Explorer,regular,22,62475,618.0,Mid-range,1,0.7,Bhojanalya,5.3,0.03,Banashankari
1006038,Office Worker,regular,34,31032,283.0,Budget,1,0.2,Quick Bites,10.3,0.03,Marathahalli
1006039,Student,occasional,18,29067,306.0,Budget,1,0.35,Quick Bites,51.3,0.06,BTM
1006040,Office Worker,power_user,27,68393,304.0,Budget,3,0.2,Delivery,1.2,0.01,Marathahalli
1006041,Office Worker,trial_only,34,57280,329.0,Budget,1,0.2,Food Court,25.6,0.15,Koramangala 5th Block
1006042,Student,occasional,23,30345,353.0,Budget,3,0.35,Quick Bites,9.9,0.06,Koramangala 5th Block
1006043,Couple,regular,26,63350,1207.0,Premium,3,0.3,Fine Dining,7.2,0.03,Ejipura
1006044,Food Explorer,regular,30,80028,129.0,Budget,1,0.7,Delivery,2.0,0.03,Brigade Road
1006045,Office Worker,occasional,28,50308,394.0,Budget,2,0.2,Casual Dining,24.4,0.06,Brigade Road
1006046,Office Worker,occasional,35,31409,476.0,Budget,2,0.2,Casual Dining,29.0,0.06,HSR
1006047,Office Worker,occasional,37,58706,388.0,Budget,1,0.2,Food Court,18.9,0.06,Thippasandra
1006048,Student,regular,22,13620,273.0,Budget,1,0.35,Quick Bites,2.5,0.03,Marathahalli
1006049,Office Worker,trial_only,37,32750,474.0,Budget,1,0.2,Casual Dining,69.8,0.15,Sarjapur Road
1006050,Office Worker,occasional,31,42674,454.0,Budget,1,0.2,Quick Bites,11.4,0.06,BTM
1006051,Office Worker,occasional,33,41684,351.0,Budget,1,0.2,Casual Dining,35.3,0.06,Koramangala 7th Block
1006052,Office Worker,regular,28,67665,452.0,Budget,2,0.2,Quick Bites,4.9,0.03,BTM
1006053,Couple,trial_only,45,129302,1114.0,Premium,5,0.3,Cafe,17.1,0.15,Bellandur
1006054,Student,occasional,19,22151,438.0,Budget,1,0.35,Food Court,6.1,0.06,Domlur
1006055,Student,regular,24,26029,292.0,Budget,2,0.35,Cafe,1.5,0.03,BTM
1006056,Student,trial_only,23,12555,311.0,Budget,1,0.35,Dessert Parlor,50.3,0.15,Bannerghatta Road
1006057,Student,trial_only,24,29666,321.0,Budget,3,0.35,Cafe,14.0,0.15,Whitefield
1006058,Family,occasional,43,120201,736.0,Mid-range,4,0.15,Casual Dining,22.6,0.06,Koramangala 5th Block
1006059,Couple,occasional,31,92843,984.0,Mid-range,1,0.3,Microbrewery,1.6,0.06,Bannerghatta Road
1006060,Couple,regular,30,136950,1338.0,Premium,4,0.3,Cafe,1.5,0.03,Wilson Garden
1006061,Family,occasional,26,97655,894.0,Mid-range,2,0.15,Cafe,26.0,0.06,Electronic City
1006062,Office Worker,regular,40,56347,658.0,Mid-range,1,0.2,Food Court,4.8,0.03,Ulsoor
1006063,Student,occasional,18,33151,359.0,Budget,2,0.35,Cafe,17.0,0.06,Shanti Nagar
1006064,Office Worker,regular,37,38985,526.0,Mid-range,1,0.2,Casual Dining,6.3,0.03,HSR
1006065,Office Worker,regular,35,61315,522.0,Mid-range,1,0.2,Quick Bites,2.3,0.03,Jayanagar
1006066,Couple,trial_only,26,107801,993.0,Mid-range,1,0.3,Cafe,36.5,0.15,BTM
1006067,Office Worker,regular,39,72012,324.0,Budget,1,0.2,Quick Bites,2.3,0.03,BTM
1006068,Student,trial_only,19,33235,220.0,Budget,2,0.35,Dessert Parlor,74.9,0.15,Whitefield
1006069,Office Worker,regular,25,50632,519.0,Mid-range,1,0.2,Food Court,9.2,0.03,Ulsoor
1006070,Student,power_user,21,12897,414.0,Budget,3,0.35,Dessert Parlor,5.9,0.01,Bellandur
1006071,Food Explorer,power_user,23,71932,784.0,Mid-range,1,0.7,Confectionery,1.0,0.01,Koramangala 5th Block
1006072,Student,regular,18,13910,287.0,Budget,1,0.35,Quick Bites,3.8,0.03,BTM
1006073,Student,occasional,22,28198,434.0,Budget,1,0.35,Quick Bites,27.2,0.06,Koramangala 1st Block
1006074,Student,regular,24,24171,265.0,Budget,1,0.35,Bakery,2.8,0.03,BTM
1006075,Couple,occasional,25,125744,856.0,Mid-range,3,0.3,Cafe,18.8,0.06,Koramangala 5th Block
1006076,Office Worker,occasional,34,50400,475.0,Budget,1,0.2,Casual Dining,9.5,0.06,BTM
1006077,Family,power_user,41,174552,1058.0,Premium,5,0.15,Food Court,7.3,0.01,Sarjapur Road
1006078,Office Worker,regular,24,83734,366.0,Budget,1,0.2,Food Court,0.6,0.03,Koramangala 5th Block
1006079,Student,regular,19,32895,164.0,Budget,1,0.35,Quick Bites,21.6,0.03,Marathahalli
1006080,Couple,power_user,33,121277,1211.0,Premium,3,0.3,Microbrewery,1.9,0.01,JP Nagar
1006081,Student,regular,22,14680,362.0,Budget,1,0.35,Quick Bites,2.6,0.03,St. Marks Road
1006082,Student,occasional,19,13677,100.0,Budget,2,0.35,Bakery,7.7,0.06,Banashankari
1006083,Family,occasional,35,174841,995.0,Mid-range,5,0.15,Casual Dining,11.7,0.06,Bannerghatta Road
1006084,Student,trial_only,21,31768,191.0,Budget,1,0.35,Quick Bites,42.1,0.15,Church Street
1006085,Student,occasional,22,32020,358.0,Budget,1,0.35,Bakery,58.0,0.06,Church Street
1006086,Couple,occasional,29,114229,601.0,Mid-range,2,0.3,Fine Dining,9.4,0.06,Frazer Town
1006087,Office Worker,regular,35,81399,303.0,Budget,1,0.2,Food Court,4.5,0.03,Brigade Road
1006088,Student,power_user,23,22341,349.0,Budget,2,0.35,Quick Bites,2.0,0.01,Brigade Road
1006089,Office Worker,occasional,33,39728,572.0,Mid-range,2,0.2,Casual Dining,6.1,0.06,Rajajinagar
1006090,Family,regular,45,90785,798.0,Mid-range,3,0.15,Fine Dining,14.8,0.03,HSR
1006091,Student,regular,19,31290,492.0,Budget,1,0.35,Dessert Parlor,5.6,0.03,Koramangala 6th Block
1006092,Student,trial_only,24,26243,218.0,Budget,1,0.35,Quick Bites,15.9,0.15,Wilson Garden
1006093,Family,regular,30,179698,593.0,Mid-range,4,0.15,Fine Dining,13.1,0.03,Lavelle Road
1006094,Family,power_user,27,167819,740.0,Mid-range,3,0.15,Casual Dining,0.9,0.01,Bellandur
1006095,Food Explorer,trial_only,32,100750,513.0,Mid-range,1,0.7,Casual Dining,16.3,0.15,Banaswadi
1006096,Office Worker,regular,29,32308,478.0,Budget,1,0.2,Quick Bites,13.9,0.03,Koramangala 5th Block
1006097,Student,regular,21,14627,241.0,Budget,1,0.35,Quick Bites,11.0,0.03,Vasanth Nagar
1006098,Office Worker,power_user,37,52509,507.0,Mid-range,1,0.2,Casual Dining,3.2,0.01,Brigade Road
1006099,Family,regular,39,64290,909.0,Mid-range,5,0.15,Fine Dining,16.5,0.03,Kammanahalli
1006100,Student,trial_only,20,33392,429.0,Budget,3,0.35,Cafe,65.4,0.15,Koramangala 7th Block
1006101,Family,occasional,48,87366,702.0,Mid-range,5,0.15,Casual Dining,3.2,0.06,Ulsoor
1006102,Student,occasional,20,19573,327.0,Budget,1,0.35,Cafe,36.2,0.06,Marathahalli
1006103,Couple,regular,45,117453,1382.0,Premium,2,0.3,Pub,5.2,0.03,Koramangala 5th Block
1006104,Couple,regular,45,53587,1198.0,Premium,2,0.3,Pub,2.9,0.03,Brigade Road
1006105,Office Worker,occasional,31,68180,429.0,Budget,1,0.2,Casual Dining,3.7,0.06,Vijay Nagar
1006106,Food Explorer,regular,36,48115,100.0,Budget,2,0.7,Food Truck,11.2,0.03,BTM
1006107,Food Explorer,regular,35,112197,621.0,Mid-range,1,0.7,Dessert Parlor,6.3,0.03,Jayanagar
1006108,Student,occasional,24,27269,348.0,Budget,2,0.35,Cafe,11.7,0.06,BTM
1006109,Office Worker,trial_only,31,50142,444.0,Budget,1,0.2,Cafe,48.6,0.15,Richmond Road
1006110,Family,trial_only,34,144015,644.0,Mid-range,5,0.15,Casual Dining,83.9,0.15,Jayanagar
1006111,Student,trial_only,19,17851,166.0,Budget,2,0.35,Bakery,103.3,0.15,Kaggadasapura
1006112,Office Worker,occasional,33,36902,495.0,Budget,1,0.2,Cafe,13.5,0.06,Koramangala 5th Block
1006113,Office Worker,occasional,34,30577,453.0,Budget,2,0.2,Casual Dining,4.3,0.06,Electronic City
1006114,Food Explorer,trial_only,30,57537,947.0,Mid-range,2,0.7,Sweet Shop,22.9,0.15,Vijay Nagar
1006115,Office Worker,power_user,28,72466,305.0,Budget,1,0.2,Delivery,5.4,0.01,JP Nagar
1006116,Couple,regular,33,106387,1059.0,Premium,3,0.3,Fine Dining,15.9,0.03,HSR
1006117,Office Worker,regular,32,46381,318.0,Budget,2,0.2,Cafe,19.3,0.03,MG Road
1006118,Student,trial_only,18,27164,382.0,Budget,1,0.35,Food Court,43.1,0.15,BTM
1006119,Couple,trial_only,38,88834,1572.0,Premium,2,0.3,Fine Dining,8.0,0.15,Bannerghatta Road
1006120,Student,trial_only,23,13919,454.0,Budget,3,0.35,Food Court,45.1,0.15,Indiranagar
1006121,Student,regular,20,26976,342.0,Budget,2,0.35,Quick Bites,6.6,0.03,Koramangala 1st Block
1006122,Office Worker,trial_only,30,57383,529.0,Mid-range,1,0.2,Food Court,14.4,0.15,BTM
1006123,Family,power_user,23,139730,887.0,Mid-range,1,0.15,Fine Dining,2.5,0.01,Ejipura
1006124,Office Worker,regular,33,63722,507.0,Mid-range,1,0.2,Quick Bites,10.5,0.03,BTM
1006125,Student,occasional,20,12532,304.0,Budget,3,0.35,Quick Bites,12.4,0.06,Wilson Garden
1006126,Office Worker,occasional,38,32982,512.0,Mid-range,1,0.2,Cafe,1.3,0.06,Kammanahalli
1006127,Student,trial_only,24,12517,471.0,Budget,1,0.35,Quick Bites,21.8,0.15,Shanti Nagar
1006128,Student,regular,23,15594,317.0,Budget,1,0.35,Quick Bites,15.9,0.03,Frazer Town
