restaurant_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,listed_in(type),popularity_score,appeal_score
R30458,1,0,3.7,25,HSR,Quick Bites,"Biryani, Chinese",250,Delivery,0.2460524500183981,0.4779917555784224
R30459,0,0,3.2,6,Jayanagar,Quick Bites,South Indian,400,Delivery,0.1808590396173188,0.4104851951345379
R30460,0,0,4.0,138,Koramangala 7th Block,Casual Dining,"North Indian, Arabian, Mughlai, Middle Eastern, Grill",800,Delivery,0.288790169262848,0.5962505072206078
R30461,1,0,3.4,6,BTM,Quick Bites,"North Indian, Chinese",400,Delivery,0.206665491230222,0.4159485663820789
R30462,0,0,,0,Ejipura,Quick Bites,"Biryani, Chinese, North Indian",250,Delivery,,0.3442019454913517
R30463,1,0,3.8,34,HSR,"Quick Bites, Bakery","Bakery, Desserts, Italian, North Indian, Fast Food",350,Delivery,0.2592764933153439,0.4998842627563266
R30464,1,0,3.8,50,BTM,Quick Bites,"Fast Food, North Indian, Rolls",250,Delivery,0.2598468355206672,0.5173818920964515
R30465,0,0,3.2,4,Bommanahalli,Takeaway,"Bakery, Desserts",500,Delivery,0.1807877468416533,0.4008163589600885
R30466,1,0,3.2,13,BTM,Quick Bites,Biryani,300,Delivery,0.1811085643321477,0.4268381688413165
R30467,1,0,,0,BTM,Quick Bites,"Chinese, Biryani",400,Delivery,,0.3442019454913517
R30468,1,0,,0,Koramangala 5th Block,Quick Bites,Fast Food,300,Delivery,,0.3442019454913517
R30469,1,1,4.0,126,HSR,Casual Dining,"North Indian, Mughlai, Chinese, South Indian",900,Delivery,0.2883624126088556,0.59148855683345
R30470,1,0,3.6,10,BTM,Quick Bites,Sandwich,100,Delivery,0.232614528394456,0.438502450834431
R30471,1,0,3.1,28,BTM,Beverage Shop,"Beverages, Healthy Food",250,Delivery,0.1687400343431865,0.4303708034506099
R30472,1,0,,0,BTM,Quick Bites,Biryani,300,Delivery,,0.3442019454913517
R30473,1,0,3.0,39,BTM,Quick Bites,"North Indian, Chinese",400,Delivery,0.1562289188028946,0.4226390169653715
R30474,1,0,3.4,8,BTM,Quick Bites,Fast Food,150,Delivery,0.2067367840058873,0.4239805121121103
R30475,1,0,3.1,22,Jayanagar,Quick Bites,Fast Food,400,Delivery,0.1685261560161903,0.428128383368152
R30476,1,0,3.9,44,Koramangala 5th Block,Quick Bites,"Tibetan, Asian, Momos",500,Delivery,0.2725361830001225,0.5226445625265826
R30477,1,0,3.5,16,Koramangala 1st Block,Quick Bites,"South Indian, Chinese",150,Delivery,0.2199251809150005,0.4485488092944057
R30478,1,0,3.9,48,HSR,Quick Bites,"Fast Food, Beverages",400,Delivery,0.2726787685514533,0.5270650309136371
R30479,1,0,2.5,109,BTM,Casual Dining,"North Indian, Chinese, Arabian",800,Delivery,0.0942080369189255,0.350564788036179
R30480,1,0,,0,Koramangala 4th Block,"Takeaway, Delivery","North Indian, South Indian, Chinese, Andhra, Fast Food",400,Delivery,,0.3442019454913517
R30481,1,0,,0,Koramangala 5th Block,Quick Bites,"Fast Food, Beverages",150,Delivery,,0.3442019454913517
R30482,1,0,,0,Jayanagar,Sweet Shop,"Mithai, Street Food",200,Delivery,,0.3442019454913517
R30483,1,0,3.3,4,Koramangala 6th Block,"Takeaway, Delivery",Fast Food,500,Delivery,0.1936909726481049,0.4027184215425657
R30484,1,0,,0,BTM,Delivery,Rolls,300,Delivery,,0.3442019454913517
R30485,0,0,,0,Koramangala 4th Block,Delivery,Chinese,200,Delivery,,0.3442019454913517
R30486,1,0,,0,Koramangala 8th Block,Delivery,"North Indian, South Indian",300,Delivery,,0.3442019454913517
R30487,1,0,4.1,76,Koramangala 5th Block,Quick Bites,Seafood,450,Delivery,0.2994833190236722,0.5781221827006569
R30488,1,0,3.1,6,Koramangala 1st Block,Bakery,"Bakery, Desserts",200,Delivery,0.1679558138108671,0.4077535095107673
R30489,1,0,3.5,16,Koramangala 5th Block,Quick Bites,"Chinese, North Indian, Continental",200,Delivery,0.2199251809150005,0.4485488092944057
R30490,0,0,,0,HSR,Quick Bites,"South Indian, North Indian",200,Delivery,,0.3442019454913517
R30491,1,1,4.0,281,Koramangala 4th Block,"Casual Dining, Bar","European, American, Continental, North Indian, Steak",1500,Delivery,0.2938876027229241,0.6318233841694785
R30492,1,0,3.7,24,Richmond Road,Quick Bites,"Biryani, Mughlai, Fast Food",500,Delivery,0.2460168036305653,0.4763829898238557
R30493,1,0,3.0,46,Koramangala 4th Block,Quick Bites,"Fast Food, Rolls, Juices",200,Delivery,0.1564784435177235,0.4230766852026598
R30494,1,0,3.8,87,Koramangala 1st Block,Sweet Shop,"Mithai, Desserts",100,Delivery,0.2611657518704771,0.5425456145791702
R30495,0,0,3.9,34,Koramangala 5th Block,Sweet Shop,"Mithai, Oriya, Bengali",150,Delivery,0.2721797191217955,0.5095847819269604
R30496,1,0,,0,HSR,Quick Bites,"Asian, Salad, Italian",400,Delivery,,0.3442019454913517
R30497,1,0,2.8,5,HSR,Quick Bites,"Juices, Beverages, Salad",200,Delivery,0.1292104900036796,0.3968809579732194
R30498,1,0,,0,Koramangala 5th Block,Quick Bites,"South Indian, Kerala",300,Delivery,,0.3442019454913517
R30499,1,0,3.2,9,BTM,"Takeaway, Delivery",Biryani,300,Delivery,0.1809659787808168,0.4195277814457427
R30500,1,0,,0,BTM,Quick Bites,"North Indian, Chinese, Fast Food",300,Delivery,,0.3442019454913517
R30501,1,0,3.1,6,HSR,Quick Bites,"South Indian, Biryani",250,Delivery,0.1679558138108671,0.4077535095107673
R30502,1,0,,0,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300,Delivery,,0.3442019454913517
R30503,1,0,,0,Koramangala 1st Block,Quick Bites,"South Indian, North Indian",250,Delivery,,0.3442019454913517
R30504,1,0,,0,Domlur,Quick Bites,"South Indian, North Indian",500,Delivery,,0.3442019454913517
R30505,1,0,3.5,9,BTM,Quick Bites,"South Indian, Biryani",300,Delivery,0.2196756562001716,0.4310828116342918
R30506,1,0,,0,Koramangala 1st Block,Dhaba,"North Indian, Bihari",250,Delivery,,0.3442019454913517
R30507,1,0,3.9,128,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts",200,Delivery,0.2755304795780693,0.5761093919270721
R30508,1,0,3.6,12,Domlur,"Takeaway, Delivery",North Indian,500,Delivery,0.2326858211701214,0.4447092754923745
R30509,1,0,3.8,18,Koramangala 5th Block,Cafe,Cafe,500,Delivery,0.2587061511100207,0.4716533566328854
R30510,1,0,3.2,6,Koramangala 7th Block,Delivery,Chinese,300,Delivery,0.1808590396173188,0.4104851951345379
R30511,1,0,2.9,7,BTM,Cafe,"Cafe, Continental, Pizza, Italian, Beverages",400,Delivery,0.1421850085857966,0.4046614110245432
R30512,1,0,,0,Koramangala 6th Block,Delivery,"Rolls, BBQ, Kebab",350,Delivery,,0.3442019454913517
R30513,1,0,3.6,16,Koramangala 7th Block,Delivery,North Indian,300,Delivery,0.2328284067214522,0.4545553227127549
R30514,1,0,3.5,7,HSR,Quick Bites,Street Food,100,Delivery,0.2196043634245062,0.4233848395708035
R30515,1,1,4.4,2510,Bannerghatta Road,Pub,"North Indian, Italian",900,Delivery,0.424956304427818,0.8130209150331369
R30516,1,0,,0,BTM,Quick Bites,Chinese,500,Delivery,,0.3442019454913517
R30517,1,0,3.8,187,JP Nagar,Cafe,"Cafe, American, Continental, Italian",500,Delivery,0.264730390653747,0.5767048789299016
R30518,0,0,4.6,268,Koramangala 5th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",400,Desserts,0.3708435545198086,0.74089518078109
R30519,1,1,4.2,2620,Koramangala 5th Block,Casual Dining,"Chettinad, Andhra, Kerala",1300,Desserts,0.4030709554765117,0.7727455672735777
R30520,0,0,4.4,174,Koramangala 5th Block,"Cafe, Dessert Parlor","Cafe, Italian, Desserts",600,Desserts,0.3416863424506317,0.6774363531937372
R30521,1,0,4.5,2620,Koramangala 5th Block,"Dessert Parlor, Cafe","Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500,Desserts,0.4417806328958665,0.835951085445524
R30522,1,0,4.6,834,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",400,Desserts,0.3910194100331166,0.8039546311570264
R30523,1,1,4.2,496,Koramangala 5th Block,Cafe,"Cafe, Continental, Beverages",800,Desserts,0.3273580277198577,0.6979003443364271
R30524,0,0,4.3,450,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts, Beverages",400,Desserts,0.338621519686005,0.7127567253857781
R30525,1,0,4.6,277,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts",400,Desserts,0.3711643720103029,0.7429698083189864
R30526,1,0,4.2,1077,Koramangala 5th Block,Sweet Shop,"Mithai, Street Food",400,Desserts,0.3480685790506562,0.733958040545196
R30527,1,0,4.1,61,Koramangala 5th Block,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",450,Desserts,0.2989486232061817,0.5648233685325312
R30528,1,0,4.6,155,Koramangala 5th Block,Delivery,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500,Desserts,0.3668155126947135,0.7037938514614407
R30529,1,0,4.5,344,Koramangala 5th Block,"Dessert Parlor, Cafe","Desserts, Cafe",300,Desserts,0.3606494541886422,0.7370390204906595
R30530,1,0,4.3,1902,Koramangala 5th Block,Dessert Parlor,Desserts,400,Desserts,0.3903800748190849,0.7799262860211582
R30531,1,1,4.2,1704,Koramangala 5th Block,Cafe,"Cafe, Italian, Burger, American, Steak",650,Desserts,0.3704188642217588,0.754208200835278
R30532,1,0,4.1,240,Koramangala 5th Block,Beverage Shop,"Beverages, Desserts, Ice Cream",400,Desserts,0.3053293266282349,0.6424553779346903
R30533,1,0,4.3,67,Koramangala 5th Block,Dessert Parlor,"Turkish, Desserts",250,Desserts,0.3249689531460811,0.5970734357459044
R30534,1,0,4.8,189,Koramangala 5th Block,Dessert Parlor,Desserts,400,Desserts,0.3938339414939285,0.7530101774819663
R30535,1,0,4.1,141,Koramangala 5th Block,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts",1200,Desserts,0.3018003342327977,0.6139469852849281
R30536,1,0,4.2,340,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",500,Desserts,0.3217971912179566,0.6790821287465301
R30537,1,0,4.2,180,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",350,Desserts,0.3160937691647246,0.6447389009765184
R30538,1,0,3.9,18,Koramangala 5th Block,Dessert Parlor,Desserts,300,Desserts,0.2716093769164723,0.4781816222761336
R30539,1,0,3.9,231,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts",500,Desserts,0.2792020575248374,0.6041339461436128
R30540,1,0,3.9,128,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts",200,Desserts,0.2755304795780693,0.5761093919270721
R30541,1,0,3.8,123,Koramangala 5th Block,Bakery,"Bakery, Desserts",400,Desserts,0.2624490218324542,0.5581219118059575
R30542,0,0,3.9,34,Koramangala 5th Block,Sweet Shop,"Mithai, Oriya, Bengali",150,Desserts,0.2721797191217955,0.5095847819269604
R30543,1,0,4.0,152,Koramangala 5th Block,"Beverage Shop, Quick Bites","Beverages, Fast Food, Desserts",350,Desserts,0.2892892186925058,0.6012557989694002
R30544,1,0,4.0,169,Koramangala 5th Block,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400,Desserts,0.2898952072856617,0.6066844973075478
R30545,1,0,4.0,211,Koramangala 5th Block,Beverage Shop,"Beverages, Ice Cream",200,Desserts,0.2913923555746351,0.617837301217768
R30546,0,0,3.9,43,Koramangala 5th Block,Beverage Shop,"Beverages, Juices, Fast Food",200,Desserts,0.2725005366122898,0.5214771103266371
R30547,0,0,3.8,34,Koramangala 5th Block,Bakery,"Bakery, Desserts, Sandwich",400,Desserts,0.2592764933153439,0.4998842627563266
R30548,1,0,4.2,53,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",400,Desserts,0.3115666779099718,0.5682937392927893
R30549,1,0,3.5,16,Koramangala 5th Block,Beverage Shop,"Beverages, Desserts",300,Desserts,0.2199251809150005,0.4485488092944057
R30550,1,0,3.1,11,Koramangala 5th Block,"Bakery, Dessert Parlor","Bakery, Desserts",300,Desserts,0.1681340457500306,0.4191100260325368
R30551,1,0,3.9,110,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Bakery, Desserts",200,Desserts,0.2748888445970807,0.5687046684597368
R30552,1,0,3.4,7,Koramangala 5th Block,Bakery,"Bakery, Desserts",400,Desserts,0.2067011376180546,0.4202642681464267
R30553,1,0,4.4,149,Koramangala 5th Block,"Takeaway, Delivery","Beverages, Desserts",350,Desserts,0.3407951827548142,0.6673504670955732
R30554,1,0,3.8,23,Koramangala 5th Block,Dessert Parlor,Desserts,400,Desserts,0.2588843830491842,0.4823984891555509
R30555,1,0,3.9,27,Koramangala 5th Block,Dessert Parlor,Ice Cream,200,Desserts,0.2719301944069667,0.4980241517608334
R30556,1,0,3.8,34,Koramangala 5th Block,Sweet Shop,"Mithai, Fast Food",250,Desserts,0.2592764933153439,0.4998842627563266
R30557,0,0,4.1,145,Koramangala 5th Block,Dessert Parlor,Ice Cream,200,Desserts,0.3019429197841284,0.6155018070605023
R30558,0,0,3.5,10,Koramangala 5th Block,Quick Bites,"Juices, Desserts, Fast Food",250,Desserts,0.2197113025880043,0.4343067245495546
R30559,0,0,3.8,38,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Beverages, Desserts",400,Desserts,0.2594190788666747,0.5049148162888412
R30560,0,0,3.5,15,Koramangala 5th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",400,Desserts,0.2198895345271678,0.4466111065660384
R30561,0,0,,0,Koramangala 5th Block,Delivery,"Bakery, Desserts",300,Desserts,,0.3442019454913517
R30562,0,0,,0,Koramangala 5th Block,Dessert Parlor,Desserts,800,Desserts,,0.3442019454913517
R30563,1,0,3.8,433,Koramangala 5th Block,"Dessert Parlor, Quick Bites",Desserts,800,Desserts,0.2734994020605911,0.6130573858066801
R30564,1,1,4.3,563,Koramangala 6th Block,"Microbrewery, Casual Dining","Continental, North Indian, Pizza, BBQ",2000,Desserts,0.3426495615111001,0.7239474885669475
R30565,1,1,4.4,9079,Koramangala 4th Block,"Casual Dining, Cafe","Pizza, Cafe, Italian",600,Desserts,0.6591174261008218,0.8675873117475683
R30566,0,0,4.4,1225,Koramangala 4th Block,Cafe,"Cafe, Continental, Desserts",800,Desserts,0.379150696062799,0.7811137986670507
R30567,0,0,4.2,1534,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, Italian, Street Food, Desserts",600,Desserts,0.3643589782901999,0.7496202851170636
R30568,1,0,4.4,362,Koramangala 6th Block,Cafe,"Cafe, North Indian, Pizza, Sandwich, Salad",500,Desserts,0.3483878633631792,0.7207209079872909
R30569,1,1,4.1,1855,Koramangala 1st Block,Cafe,"Cafe, American, Italian, Burger",600,Desserts,0.3628982429780448,0.7369603959861211
R30570,1,0,4.3,190,Koramangala 4th Block,Bakery,"Bakery, Desserts",400,Desserts,0.3293534588495032,0.6654060472795617
R30571,1,0,4.6,1026,Koramangala 7th Block,"Cafe, Dessert Parlor","Cafe, Desserts, Continental",550,Desserts,0.3978635164969949,0.8140828040599666
R30572,1,1,4.1,601,Koramangala 6th Block,Casual Dining,"Italian, North Indian, Healthy Food, Desserts",1100,Desserts,0.3181976726358395,0.68707879876029
R30573,0,0,3.9,124,Koramangala 4th Block,Bakery,"Bakery, Desserts",500,Desserts,0.2753878940267385,0.57456503162934
R30574,1,1,4.0,151,Koramangala 2nd Block,Casual Dining,"Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",1100,Desserts,0.2892535723046731,0.6009156230835093
R30575,1,0,4.1,313,Koramangala 1st Block,"Takeaway, Delivery","Healthy Food, Salad",650,Desserts,0.307931512940022,0.6558962761626668
R30576,1,1,4.3,342,Koramangala 4th Block,Quick Bites,"Desserts, Ice Cream, Beverages",450,Desserts,0.3347717098000735,0.698489967975163
R30577,0,0,4.5,493,Koramangala 6th Block,Dessert Parlor,"Desserts, Ice Cream",500,Desserts,0.3659607659757145,0.7568715453294124
R30578,0,0,4.5,941,Koramangala 1st Block,Dessert Parlor,"Ice Cream, Beverages",200,Desserts,0.3819303477247638,0.7893874858757565
R30579,1,0,4.1,192,Koramangala 4th Block,Dessert Parlor,Desserts,300,Desserts,0.3036183000122653,0.6307635802466107
R30580,1,0,4.2,195,Koramangala 6th Block,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",400,Desserts,0.3166284649822151,0.6492689869254248
R30581,1,0,4.0,69,Koramangala 7th Block,Dessert Parlor,Desserts,400,Desserts,0.2863305685023917,0.558881170721412
R30582,1,0,4.2,602,Koramangala 7th Block,Dessert Parlor,"Desserts, Beverages",900,Desserts,0.3311365448301239,0.707189266369814
R30583,0,0,3.9,140,Koramangala 7th Block,"Quick Bites, Sweet Shop","Street Food, Mithai",200,Desserts,0.2759582362320617,0.5804482077716121
R30584,0,0,4.1,724,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300,Desserts,0.3225821783392615,0.6955960765077489
R30585,0,0,4.0,366,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300,Desserts,0.2969175456887035,0.6443503488622153
R30586,1,0,3.5,18,Koramangala 6th Block,Dessert Parlor,Desserts,300,Desserts,0.2199964736906659,0.4520685597031411
R30587,0,0,4.1,77,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",250,Desserts,0.2995189654115049,0.5789057073661317
R30588,1,1,4.4,103,Koramangala 8th Block,Cafe,"Cafe, Continental, Beverages",700,Desserts,0.33915544891451,0.6419952392489582
R30589,1,0,3.7,25,Ejipura,Beverage Shop,"Beverages, Fast Food, Ice Cream",200,Desserts,0.2460524500183981,0.4779917555784224
R30590,1,0,4.0,186,Koramangala 7th Block,"Bakery, Dessert Parlor","Bakery, Fast Food",500,Desserts,0.2905011958788176,0.6115356421872725
R30591,1,0,4.0,34,Koramangala 7th Block,Dessert Parlor,"Juices, Ice Cream",200,Desserts,0.2850829449282472,0.5192853010975944
R30592,1,0,4.2,448,Koramangala 7th Block,Dessert Parlor,"Desserts, Beverages",300,Desserts,0.3256470011038881,0.6929262278949433
R30593,1,0,4.1,157,Koramangala 4th Block,Dessert Parlor,Desserts,300,Desserts,0.3023706764381209,0.6198873475458351
R30594,0,0,4.1,324,Koramangala 7th Block,Cafe,"Cafe, American, Italian, Beverages",700,Desserts,0.3083236232061817,0.6576091327701356
R30595,1,0,3.9,79,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",800,Desserts,0.273783806574267,0.5522656978218833
R30596,1,0,4.0,100,Koramangala 7th Block,Dessert Parlor,Bakery,150,Desserts,0.2874356065252054,0.5791827097190587
R30597,1,0,4.2,348,Koramangala 4th Block,Dessert Parlor,Desserts,300,Desserts,0.3220823623206182,0.6802713287873747
R30598,0,0,3.8,291,Koramangala 8th Block,"Dessert Parlor, Cafe","Desserts, Cafe, Fast Food",500,Desserts,0.2684376149883478,0.5959892911590106
R30599,1,0,3.8,75,Koramangala 3rd Block,Sweet Shop,"Mithai, Street Food",200,Desserts,0.2607379952164846,0.535822223110781
R30600,1,0,3.5,98,Koramangala 8th Block,Bakery,"Bakery, Desserts",400,Desserts,0.2228481847172819,0.5026609696473427
R30601,1,0,3.9,68,Koramangala 3rd Block,Sweet Shop,"Mithai, Street Food",400,Desserts,0.2733916963081073,0.5447220858277093
R30602,0,0,3.5,11,Koramangala 6th Block,Bakery,Bakery,200,Desserts,0.219746948975837,0.4372161986926566
R30603,0,0,3.7,73,Koramangala 6th Block,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food",250,Desserts,0.2477634766343676,0.5208931857452821
R30604,0,0,4.1,445,Koramangala 4th Block,Dessert Parlor,"Bakery, Continental, Sandwich, Beverages, Desserts",400,Desserts,0.3126368361339383,0.6730024653402054
R30605,0,0,,0,Koramangala 1st Block,Bakery,Bakery,200,Desserts,,0.3442019454913517
R30606,1,0,4.1,37,Koramangala 7th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",500,Desserts,0.2980931098981969,0.5341583761100182
R30607,1,0,3.6,37,Koramangala 1st Block,"Bakery, Quick Bites",Bakery,450,Desserts,0.2335769808659389,0.4834062254718037
R30608,0,0,3.8,63,Koramangala 7th Block,"Cafe, Bakery","Cafe, Desserts, Bakery",600,Desserts,0.2603102385624922,0.5279001603766664
R30609,1,0,4.2,703,Koramangala 7th Block,Dessert Parlor,"Bakery, Desserts, Beverages",450,Desserts,0.3347368300012265,0.7144779165232907
R30610,1,0,4.1,511,Koramangala 6th Block,Dessert Parlor,"Desserts, Ice Cream",500,Desserts,0.3149894977308965,0.6795349865846361
R30611,0,0,3.8,62,Koramangala 7th Block,"Bakery, Dessert Parlor",Desserts,150,Desserts,0.2602745921746596,0.5271722851983563
R30612,0,0,3.5,7,Koramangala 1st Block,Dessert Parlor,"Ice Cream, Beverages",200,Desserts,0.2196043634245062,0.4233848395708035
R30613,1,0,3.8,25,Koramangala 4th Block,Bakery,"Bakery, Desserts",300,Desserts,0.2589556758248497,0.4860971359014789
R30614,0,0,3.4,10,Koramangala 1st Block,Dessert Parlor,Ice Cream,300,Desserts,0.2068080767815527,0.4301109982646784
R30615,1,0,3.8,87,Koramangala 1st Block,Sweet Shop,"Mithai, Desserts",100,Desserts,0.2611657518704771,0.5425456145791702
R30616,1,0,3.9,28,Koramangala 7th Block,Bakery,"Bakery, Desserts",500,Desserts,0.2719658407947993,0.4998374368976042
R30617,1,0,4.0,275,Koramangala 3rd Block,Cafe,Cafe,500,Desserts,0.2936737243959278,0.6307850285652052
R30618,0,0,2.7,53,Koramangala 4th Block,"Bakery, Quick Bites","Bakery, Fast Food, Italian",600,Desserts,0.1180182908131976,0.3873195667179943
R30619,0,0,,0,Koramangala 4th Block,Bakery,Bakery,600,Desserts,,0.3442019454913517
R30620,1,0,4.3,169,Koramangala 4th Block,Dessert Parlor,"Desserts, Beverages",450,Desserts,0.3286048847050165,0.6583458756637597
R30621,0,0,3.3,5,Koramangala 7th Block,Takeaway,"Bakery, Desserts",500,Desserts,0.1937266190359376,0.4085104166976046
R30622,0,0,,0,Koramangala 4th Block,Dessert Parlor,"Desserts, Paan",100,Desserts,,0.3442019454913517
